event_id,catalogue_id,span_key,span_label,recording_id,source_file,channel,fs,morphology,trigger,up_region_start_idx,up_region_end_idx,onset_idx,onset_h,trough_idx,trough_h,snippet_start_idx,snippet_end_idx,snippet_key,onset_slope_raw,max_slope_raw,drop_depth_mv,rise_height_mv,fall_duration_s,peak_to_peak_mv,fall_dominance,rise_frac_used,pre_context_s,post_context_s,detrend_window_s,segment_seconds,same_fraction,slope_sigma,purity,is_pure,cluster_id
id010_r4_1363323,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363323,378.7008333333333,1363325,378.7013888888889,1363314,1363343,id010_r4_1363323,-0.0004942449936451432,-0.0006897884994201409,1.3795769988402817,0.0,2.0,2.1734162394779766,0.6347504788919938,0.5,9.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363365,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363365,378.7125,1363367,378.71305555555557,1363353,1363385,id010_r4_1363365,-0.0007246878934142886,-0.0007246878934142886,1.2951691767544293,0.0,2.0,2.2455296749878118,0.5767766915667499,0.5,12.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363407,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363407,378.7241666666667,1363409,378.7247222222222,1363389,1363427,id010_r4_1363407,-0.00022506761017054844,-0.0006819277403884993,1.346491003272221,0.0,2.0,2.170747780516513,0.6202890153142682,0.5,18.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363450,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363450,378.7361111111111,1363454,378.7372222222222,1363437,1363478,id010_r4_1363450,-0.00021465174774049078,-0.0007260340740360971,2.124388532222521,0.0,4.0,2.124388532222521,1.0,0.5,13.0,24.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363495,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363495,378.74861111111113,1363499,378.7497222222222,1363482,1363516,id010_r4_1363495,-0.0005209481430203944,-0.0007472569234329152,1.7029202386048548,0.0,4.0,2.159512485131798,0.7885669799685937,0.5,13.0,17.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363536,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363536,378.76,1363538,378.7605555555556,1363518,1363556,id010_r4_1363536,-0.00019565782235891893,-0.0007765560811219818,1.334147708205613,0.0,2.0,2.161461481926308,0.6172433417673547,0.5,18.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363582,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363582,378.7727777777778,1363586,378.7738888888889,1363563,1363610,id010_r4_1363582,-0.0003566708748772296,-0.0007658471541213685,1.8981531309755217,0.0,4.0,2.1235845415789045,0.8938439199431295,0.5,19.0,24.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363628,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363628,378.78555555555556,1363631,378.7863888888889,1363614,1363645,id010_r4_1363628,-0.0005629336057479395,-0.0008109359636655489,1.855702842903706,0.0,3.0,2.1123602876363945,0.8784973159006539,0.5,14.0,14.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363674,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363674,378.79833333333335,1363676,378.7988888888889,1363656,1363693,id010_r4_1363674,-0.00040031560315006987,-0.0007987406938249619,1.5974813876499239,0.0,2.0,2.1181831401391182,0.754175291729026,0.5,18.0,17.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363721,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363721,378.81138888888887,1363724,378.8122222222222,1363703,1363742,id010_r4_1363721,-0.0006186761789571116,-0.0008020216299935434,1.845153580939951,0.0,3.0,2.2050838871947587,0.8367725108577615,0.5,18.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363769,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363769,378.82472222222225,1363772,378.8255555555556,1363751,1363783,id010_r4_1363769,-0.0006643875993309623,-0.0008394602918883609,1.563421481381333,0.0,3.0,2.0013123317060844,0.7811981451433635,0.5,18.0,11.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363817,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363817,378.83805555555557,1363820,378.8388888888889,1363799,1363838,id010_r4_1363817,-0.0004891817516331498,-0.0008783400657792484,1.8460319950126536,0.0,3.0,1.9610620064655082,0.9413430013566081,0.5,18.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363866,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363866,378.8516666666667,1363868,378.8522222222222,1363848,1363882,id010_r4_1363866,-0.00041338877699687027,-0.0008414217713451633,1.6828435426903265,0.0,2.0,2.1440999745692135,0.7848717702766815,0.5,18.0,14.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363917,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363917,378.86583333333334,1363919,378.8663888888889,1363899,1363937,id010_r4_1363917,-0.0004487175614830141,-0.0008307313509052783,1.6614627018105566,0.0,2.0,2.2226112907134388,0.7475273381146379,0.5,18.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1363971,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1363971,378.8808333333333,1363973,378.88138888888886,1363953,1363991,id010_r4_1363971,-0.0007020045280833331,-0.0007020045280833331,1.3797098547293496,0.0,2.0,2.081875976366665,0.6627243267090526,0.5,18.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364023,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364023,378.8952777777778,1364027,378.8963888888889,1363999,1364051,id010_r4_1364023,-0.00014423497579418854,-0.000730735626094603,2.250407038445257,0.0,4.0,2.250407038445257,1.0,0.5,24.0,24.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364079,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364079,378.91083333333336,1364081,378.9113888888889,1364061,1364098,id010_r4_1364079,-0.0005534608949743225,-0.0006566350231858031,1.3132700463716063,0.0,2.0,2.1727098253607746,0.6044387663012202,0.5,18.0,17.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364133,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364133,378.92583333333334,1364135,378.9263888888889,1364115,1364153,id010_r4_1364133,-0.0006128232035600978,-0.0006430530578150906,1.2861061156301812,0.0,2.0,2.2401229732127437,0.5741229972681683,0.5,18.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364190,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364190,378.94166666666666,1364192,378.9422222222222,1364172,1364209,id010_r4_1364190,-0.0005950806022605448,-0.0006101294087578202,1.2202588175156404,0.0,2.0,2.4350461280651103,0.5011234914409031,0.5,18.0,17.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364247,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364247,378.9575,1364252,378.9588888888889,1364217,1364282,id010_r4_1364247,-0.00030850053389225307,-0.0006755896074825962,2.1479399643036245,0.0,5.0,2.258373256511681,0.9511005136597157,0.5,30.0,30.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364305,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364305,378.9736111111111,1364309,378.9747222222222,1364281,1364329,id010_r4_1364305,-0.00015618997442906624,-0.0006529452216792464,2.135634774915185,0.0,4.0,2.4297241239442657,0.878961835160251,0.5,24.0,20.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364367,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364367,378.99083333333334,1364372,378.9922222222222,1364337,1364386,id010_r4_1364367,-0.000627516592098476,-0.0006410166032480014,1.844573791737525,0.0,5.0,2.440900680156899,0.7556939152554775,0.5,30.0,14.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364424,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364424,379.00666666666666,1364429,379.00805555555553,1364394,1364449,id010_r4_1364424,-0.0005646495446792743,-0.0006391264633053284,2.0912949342605236,0.0,5.0,2.466852220397775,0.8477584984492126,0.5,30.0,20.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364478,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364478,379.02166666666665,1364483,379.0230555555556,1364448,1364500,id010_r4_1364478,-0.0006480539024593668,-0.0006480539024593668,1.631261757969793,0.0,5.0,2.531293176898375,0.644438097039632,0.5,30.0,17.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364532,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364532,379.0366666666667,1364537,379.03805555555556,1364502,1364557,id010_r4_1364532,-0.00045373584858027227,-0.0006261666498543206,2.282043279803636,0.0,5.0,2.5001920714636805,0.9127471868461953,0.5,30.0,20.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364589,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364589,379.0525,1364594,379.0538888888889,1364559,1364614,id010_r4_1364589,-0.0005714353813637274,-0.0005731611280392346,1.9655303172563254,0.0,5.0,2.4586552542102957,0.7994330697199112,0.5,30.0,20.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364649,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364649,379.06916666666666,1364654,379.07055555555553,1364619,1364674,id010_r4_1364649,-0.00037535337548910697,-0.0006374191648817473,2.403114808704254,0.0,5.0,2.5185745517535274,0.954156710203839,0.5,30.0,20.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364715,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364715,379.0875,1364720,379.0888888888889,1364685,1364740,id010_r4_1364715,-0.0005199787581250948,-0.0005882959138988064,2.1893856752004393,0.0,5.0,2.5355150253822956,0.8634875570774154,0.5,30.0,20.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364778,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364778,379.105,1364783,379.1063888888889,1364748,1364803,id010_r4_1364778,-0.00034945514373818654,-0.0005911985041141543,2.3144213289796323,0.0,5.0,2.6326341673308384,0.879127589279207,0.5,30.0,20.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364846,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364846,379.12388888888887,1364852,379.12555555555554,1364810,1364876,id010_r4_1364846,-0.0003448179854751987,-0.000585941684470126,2.4448613989260792,0.0,6.0,2.5207962594743227,0.9698766370892352,0.5,36.0,24.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364917,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364917,379.1436111111111,1364924,379.1455555555556,1364875,1364948,id010_r4_1364917,-0.00047276974665533267,-0.0005287237118749011,2.4469871612132765,0.0,7.0,2.766112929365794,0.8846302460161359,0.5,42.0,24.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1364988,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1364988,379.16333333333336,1364993,379.1647222222222,1364958,1365016,id010_r4_1364988,-0.0004951725610125579,-0.0005368314643361405,2.0916146079078546,0.0,5.0,2.859671257834595,0.7314178516770038,0.5,30.0,23.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365063,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365063,379.18416666666667,1365068,379.18555555555554,1365033,1365088,id010_r4_1365063,-0.0004988976082208052,-0.0005640660525714769,2.2091527437475555,0.0,5.0,2.8108503823371933,0.7859375076060319,0.5,30.0,20.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365139,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365139,379.2052777777778,1365146,379.20722222222224,1365097,1365161,id010_r4_1365139,-0.0002745005175832649,-0.0005859862968375928,2.8129194818662384,0.0,7.0,2.8129194818662384,1.0,0.5,42.0,15.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365216,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365216,379.2266666666667,1365224,379.2288888888889,1365168,1365242,id010_r4_1365216,-0.0004913254397053701,-0.0005320521639228804,2.780181585561481,0.0,8.0,3.1658776137440947,0.8781708975393796,0.5,48.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365294,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365294,379.24833333333333,1365302,379.25055555555554,1365246,1365320,id010_r4_1365294,-0.0004464058409361926,-0.0005458147976662997,2.919211339170613,0.0,8.0,3.1505654831699426,0.926567422503927,0.5,48.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365372,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365372,379.27,1365380,379.27222222222224,1365324,1365407,id010_r4_1365372,-0.0005072223933410003,-0.0005072223933410003,2.733419685103211,0.0,8.0,3.181181054074833,0.8592468138843979,0.5,48.0,27.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365430,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365430,379.2861111111111,1365440,379.2888888888889,1365405,1365464,id010_r4_1365430,-0.0002389999140412491,-0.0004170303776246387,2.9703912721700254,0.0,10.0,3.1593142840333766,0.9402012605019592,0.5,25.0,24.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365507,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365507,379.3075,1365518,379.31055555555554,1365462,1365549,id010_r4_1365507,-0.00029155676958042553,-0.0004855960973311757,3.4333407566756735,0.0,11.0,3.519748395907296,0.9754506204670493,0.5,45.0,31.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365592,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365592,379.3311111111111,1365602,379.3338888888889,1365546,1365647,id010_r4_1365592,-0.00017974198436743194,-0.00048133373760084197,3.3085223768483107,0.0,10.0,3.6923160438027125,0.8960561169733636,0.5,46.0,45.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365677,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365677,379.3547222222222,1365689,379.35805555555555,1365645,1365726,id010_r4_1365677,-0.00034878999352128126,-0.0004361107121972352,3.301768553457096,0.0,12.0,3.5935369735383693,0.9188074528717082,0.5,32.0,37.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365763,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365763,379.3786111111111,1365773,379.38138888888886,1365723,1365818,id010_r4_1365763,-0.0003456021851661606,-0.0004806566682400426,3.1779643871483465,0.0,10.0,3.5886241527224305,0.8855662370598085,0.5,40.0,45.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365849,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365849,379.4025,1365860,379.40555555555557,1365816,1365897,id010_r4_1365849,-0.00045603731534987757,-0.00045603731534987757,3.177604500847586,0.0,11.0,3.6710547162968066,0.8655835301885692,0.5,33.0,37.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1365931,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1365931,379.42527777777775,1365944,379.4288888888889,1365894,1365981,id010_r4_1365931,-0.00016504062543176712,-0.0004179707816279743,3.6422779354846613,0.0,13.0,3.6662500139311716,0.9934614174277749,0.5,37.0,37.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1366026,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1366026,379.45166666666665,1366040,379.4555555555556,1365978,1366084,id010_r4_1366026,-0.0001629818223300994,-0.00043286359421340626,3.5167090187715466,0.0,14.0,3.761861133359967,0.9348322264172844,0.5,48.0,44.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1366128,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1366128,379.48,1366139,379.48305555555555,1366080,1366182,id010_r4_1366128,-0.000267694043288802,-0.000477800477767909,3.418888851896673,0.0,11.0,3.6998340811812414,0.9240654518229446,0.5,48.0,43.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1366231,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1366231,379.5086111111111,1366241,379.5113888888889,1366179,1366271,id010_r4_1366231,-0.00018082901112387306,-0.0005166347522906345,2.8794564803775735,0.0,10.0,3.0679776198661024,0.938551983473479,0.5,52.0,30.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1366333,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1366333,379.53694444444443,1366340,379.5388888888889,1366291,1366379,id010_r4_1366333,-0.00017846102221913407,-0.0005076438693181196,2.511938706349248,0.0,7.0,2.8927641409171034,0.8683524075878787,0.5,42.0,39.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1366431,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1366431,379.56416666666667,1366439,379.56638888888887,1366383,1366469,id010_r4_1366431,-0.00018534899153616058,-0.00043140587772222405,2.6862633226296673,0.0,8.0,3.0699941533376407,0.8750060060242172,0.5,48.0,30.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1366541,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1366541,379.59472222222223,1366550,379.59722222222223,1366487,1366604,id010_r4_1366541,-0.00034707694354929597,-0.0004890203197343013,2.882607293750006,0.0,9.0,3.0197456256956245,0.9545861311036662,0.5,54.0,54.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1366650,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1366650,379.625,1366658,379.6272222222222,1366602,1366706,id010_r4_1366650,-0.00028759370918662874,-0.00045965606859549313,2.6013856489772724,0.0,8.0,3.069591738187216,0.8474695890710051,0.5,48.0,48.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1366758,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1366758,379.655,1366769,379.65805555555556,1366692,1366791,id010_r4_1366758,-0.0002883405841471176,-0.0004265890147615581,2.7183260113313734,0.0,11.0,3.048877759257773,0.8915824857448958,0.5,66.0,22.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1366880,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1366880,379.68888888888887,1366898,379.69388888888886,1366772,1366933,id010_r4_1366880,-0.00019221521957535348,-0.00023588126610007976,2.8923956269684137,0.0,18.0,3.4781038211240123,0.8316012907382632,0.5,108.0,35.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1367022,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1367022,379.72833333333335,1367036,379.7322222222222,1366938,1367068,id010_r4_1367022,-0.00026208925657289495,-0.00028185874904285146,2.84646893343099,0.0,14.0,3.1905206610167713,0.8921643944232798,0.5,84.0,32.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1367160,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1367160,379.76666666666665,1367180,379.77222222222224,1367064,1367213,id010_r4_1367160,-0.00023859964914413334,-0.00030043848402805384,3.2470508416884147,0.0,20.0,3.364879083477601,0.964982919485056,0.5,96.0,33.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1367295,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1367295,379.8041666666667,1367318,379.81055555555554,1367208,1367352,id010_r4_1367295,-0.00028097039048530226,-0.00028097039048530226,3.0245326529309002,0.0,23.0,3.359740801520239,0.9002279734086447,0.5,87.0,34.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1367491,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1367491,379.8586111111111,1367504,379.8622222222222,1367413,1367529,id010_r4_1367491,-0.000217877625190821,-0.0003488089503003722,2.996103180697429,0.0,13.0,3.271547440198197,0.9158061240022609,0.5,78.0,25.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1368604,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1368604,380.16777777777776,1368623,380.17305555555555,1368490,1368665,id010_r4_1368604,-0.0002905057464819283,-0.0002916244426391934,3.709117322258204,0.0,19.0,3.938616390741667,0.9417310431594871,0.5,114.0,42.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1368690,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1368690,380.19166666666666,1368704,380.19555555555553,1368660,1368739,id010_r4_1368690,-0.0003842254569396131,-0.0003842254569396131,3.3350554168836144,0.0,14.0,3.913169060784205,0.8522645878773416,0.5,30.0,35.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1368755,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1368755,380.20972222222224,1368767,380.21305555555557,1368735,1368798,id010_r4_1368755,-0.0004347490001321841,-0.0004355875496179218,3.0608225199144634,0.0,12.0,3.4834347919229236,0.8786794364607096,0.5,20.0,31.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1368813,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1368813,380.22583333333336,1368824,380.2288888888889,1368795,1368864,id010_r4_1368813,-0.00040328349581375544,-0.00043026698313464173,3.0370156079192467,0.0,11.0,3.3097193893991683,0.9176051654550004,0.5,18.0,40.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1368871,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1368871,380.24194444444447,1368881,380.2447222222222,1368861,1368902,id010_r4_1368871,-0.00042191979720607176,-0.00045113244187328094,2.7976120705190954,0.0,10.0,3.077295757695775,0.9091138099166323,0.5,10.0,21.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1368937,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1368937,380.2602777777778,1368944,380.26222222222225,1368900,1368962,id010_r4_1368937,-0.0002556362783852628,-0.0005059773990843119,2.472405698134561,0.0,7.0,2.8550334274117795,0.8659813487283445,0.5,37.0,18.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1369015,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1369015,380.28194444444443,1369025,380.28472222222223,1368960,1369085,id010_r4_1369015,-0.00015588210623662668,-0.00044599304416836905,2.7283074118562567,0.0,10.0,2.8690902708394805,0.9509311852561434,0.5,55.0,60.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1369164,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1369164,380.3233333333333,1369175,380.3263888888889,1369098,1369203,id010_r4_1369164,-0.0003131387310486011,-0.0003131387310486011,2.4433323664296847,0.0,11.0,2.907722493600051,0.840290767708233,0.5,66.0,28.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1370458,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1370458,380.6827777777778,1370474,380.6872222222222,1370362,1370515,id010_r4_1370458,-0.00018667882580242212,-0.0003242103025420384,3.269466501906182,0.0,16.0,3.3975971478913403,0.9622878639203355,0.5,96.0,41.0,150.0,3.0,0.6,8.0,2,0,-1
id010_r4_1370511,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1370511,380.6975,1370522,380.7005555555556,1370511,1370562,id010_r4_1370511,-0.0001429610081544741,-0.000386313859971954,2.894721532020972,0.0,11.0,3.212019873428784,0.9012153243407236,0.5,0.0,40.0,150.0,3.0,0.6,8.0,2,0,-1
id010_r4_1370559,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1370559,380.7108333333333,1370567,380.71305555555557,1370559,1370600,id010_r4_1370559,-0.00039900080321553233,-0.00044265621135824995,2.4705470305762534,0.0,8.0,2.8454757567951683,0.8682368931369165,0.5,0.0,33.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1370604,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1370604,380.72333333333336,1370612,380.72555555555556,1370598,1370642,id010_r4_1370604,-0.0004355764442497412,-0.0005102557232478655,2.53217176016729,0.0,8.0,2.7960610180128853,0.9056210661550094,0.5,6.0,30.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1370652,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1370652,380.7366666666667,1370657,380.73805555555555,1370640,1370680,id010_r4_1370652,-0.0004840275531420857,-0.0004840275531420857,1.7968290956978938,0.0,5.0,2.618137914597529,0.6863003991041128,0.5,12.0,23.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1370709,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1370709,380.7525,1370714,380.75388888888887,1370679,1370734,id010_r4_1370709,-0.00047810574753665014,-0.00047810574753665014,1.7525992644122912,0.0,5.0,2.4570057056571004,0.7133069574796029,0.5,30.0,20.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1370787,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1370787,380.77416666666664,1370795,380.7763888888889,1370739,1370843,id010_r4_1370787,-0.0002145642391366831,-0.0004652718924025301,2.4166748265515015,0.0,8.0,2.4798504418753753,0.9745244252407022,0.5,48.0,48.0,150.0,3.0,0.6,8.0,1,1,-1
id010_r4_1370928,10,id010,ID 10,4,CH3.npy,3,1.0,trough,fall,-1,-1,1370928,380.81333333333333,1370936,380.81555555555553,1370880,1370960,id010_r4_1370928,-0.00031840553220979784,-0.00041228656155412047,2.5653687938742564,0.0,8.0,2.7372927257554025,0.9371919816015656,0.5,48.0,24.0,150.0,3.0,0.6,8.0,1,1,-1
id020_r1_1214169,20,id020,ID 20,1,CH0.npy,0,1.0,trough,fall,-1,-1,1214169,337.26916666666665,1214282,337.30055555555555,1213586,1214593,id020_r1_1214169,-0.00039848115101870363,-0.0006523251057484747,15.405009666149883,0.0,113.0,17.204504064892934,0.8954056221582665,0.5,583.0,311.0,610.0,12.2,0.6,8.0,1,1,-1
id020_r1_1215148,20,id020,ID 20,1,CH0.npy,0,1.0,trough,fall,-1,-1,1215148,337.5411111111111,1215221,337.56138888888887,1214710,1215584,id020_r1_1215148,-0.0006454339671551623,-0.0006454339671551623,12.987908768259281,0.0,73.0,17.322316866443145,0.7497789625023836,0.5,438.0,363.0,610.0,12.2,0.6,8.0,1,1,-1
id020_r1_1216094,20,id020,ID 20,1,CH0.npy,0,1.0,trough,fall,-1,-1,1216094,337.8038888888889,1216179,337.8275,1215584,1216599,id020_r1_1216094,-0.0006351192975506958,-0.0006699805134544323,14.250880400149324,0.0,85.0,17.66932037593616,0.8065324583484033,0.5,510.0,420.0,610.0,12.2,0.6,8.0,1,1,-1
